AMOSTRA,colony_code,mean_nerv,origin,colony_num
80,CH03,1.2671473703999998,Chile,03
81,CH03,1.2439287010000002,Chile,03
82,CH03,1.2944332978,Chile,03
83,CH03,1.2660791858,Chile,03
84,CH03,1.2615404224,Chile,03
85,CH03,1.2474662082,Chile,03
86,CH03,1.2901811619999999,Chile,03
87,CH03,1.275683164,Chile,03
88,CH03,1.2499277844,Chile,03
89,CH03,1.2204794094,Chile,03
90,CH03,1.2400964779999997,Chile,03
91,CH03,1.2806880306,Chile,03
92,CH03,1.2728207191999998,Chile,03
93,CH03,1.2684701418,Chile,03
94,CH03,1.2650002298,Chile,03
95,CH03,1.2305790728,Chile,03
96,CH03,1.2582345012,Chile,03
97,CH03,1.2590921321999997,Chile,03
98,CH03,1.234926438,Chile,03
99,CH03,1.2539270704,Chile,03
100,CH03,1.2438546614000001,Chile,03
1,RP03,1.25358,Ribeirao_Preto,03
2,RP03,1.23668,Ribeirao_Preto,03
3,RP03,1.2244160000000002,Ribeirao_Preto,03
4,RP03,1.2930100000000002,Ribeirao_Preto,03
5,RP03,1.267266,Ribeirao_Preto,03
6,RP03,1.237496,Ribeirao_Preto,03
7,RP03,1.2661859999999998,Ribeirao_Preto,03
8,RP03,1.2507439999999999,Ribeirao_Preto,03
9,RP03,1.224784,Ribeirao_Preto,03
10,RP03,1.219422,Ribeirao_Preto,03
11,RP03,1.232288,Ribeirao_Preto,03
12,RP03,1.217944,Ribeirao_Preto,03
13,RP03,1.2125119999999998,Ribeirao_Preto,03
14,RP03,1.222762,Ribeirao_Preto,03
15,RP03,1.18195,Ribeirao_Preto,03
16,RP03,1.198014,Ribeirao_Preto,03
17,RP03,1.213858,Ribeirao_Preto,03
18,RP03,1.258954,Ribeirao_Preto,03
19,RP03,1.3012219999999999,Ribeirao_Preto,03
20,RP03,1.1992880000000001,Ribeirao_Preto,03
21,RP03,1.236748,Ribeirao_Preto,03
22,RP03,1.245778,Ribeirao_Preto,03
23,RP03,1.252662,Ribeirao_Preto,03
24,RP03,1.243138,Ribeirao_Preto,03
25,RP03,1.2632320000000001,Ribeirao_Preto,03
26,RP03,1.221682,Ribeirao_Preto,03
27,RP03,1.243014,Ribeirao_Preto,03
28,RP03,1.2535319999999999,Ribeirao_Preto,03
29,RP03,1.2546279999999999,Ribeirao_Preto,03
30,RP03,1.26839,Ribeirao_Preto,03
31,RP03,1.248934,Ribeirao_Preto,03
32,RP03,1.225176,Ribeirao_Preto,03
33,RP03,1.2153740000000002,Ribeirao_Preto,03
34,RP03,1.20357,Ribeirao_Preto,03
35,RP03,1.2406199999999998,Ribeirao_Preto,03
36,RP03,1.213952,Ribeirao_Preto,03
37,RP03,1.244538,Ribeirao_Preto,03
38,RP03,1.225838,Ribeirao_Preto,03
39,RP03,1.2555720000000001,Ribeirao_Preto,03
40,RP03,1.241362,Ribeirao_Preto,03
41,RP03,1.206962,Ribeirao_Preto,03
42,RP03,1.200138,Ribeirao_Preto,03
43,RP03,1.212916,Ribeirao_Preto,03
44,RP03,1.2464419999999998,Ribeirao_Preto,03
45,RP03,1.2245739999999998,Ribeirao_Preto,03
46,RP03,1.215024,Ribeirao_Preto,03
47,RP03,1.217674,Ribeirao_Preto,03
48,RP03,1.248582,Ribeirao_Preto,03
49,RP03,1.26028,Ribeirao_Preto,03
50,RP03,1.2037080000000002,Ribeirao_Preto,03
51,RP03,1.2415340000000001,Ribeirao_Preto,03
52,RP03,1.24165,Ribeirao_Preto,03
53,RP03,1.2147720000000002,Ribeirao_Preto,03
54,RP03,1.257272,Ribeirao_Preto,03
55,RP03,1.235962,Ribeirao_Preto,03
56,RP03,1.235242,Ribeirao_Preto,03
57,RP03,1.2592659999999998,Ribeirao_Preto,03
58,RP03,1.253926,Ribeirao_Preto,03
59,RP03,1.2827300000000001,Ribeirao_Preto,03
60,RP03,1.223658,Ribeirao_Preto,03
61,RP03,1.268306,Ribeirao_Preto,03
62,RP03,1.195102,Ribeirao_Preto,03
63,RP03,1.199456,Ribeirao_Preto,03
64,RP03,1.2076719999999999,Ribeirao_Preto,03
65,RP03,1.196912,Ribeirao_Preto,03
66,RP03,1.245178,Ribeirao_Preto,03
67,RP03,1.2108459999999999,Ribeirao_Preto,03
68,RP03,1.229538,Ribeirao_Preto,03
69,RP03,1.25318,Ribeirao_Preto,03
70,RP03,1.253612,Ribeirao_Preto,03
71,RP03,1.150488,Ribeirao_Preto,03
72,RP03,1.2380200000000001,Ribeirao_Preto,03
73,RP03,1.258814,Ribeirao_Preto,03
74,RP03,1.2408460000000001,Ribeirao_Preto,03
75,RP03,1.257996,Ribeirao_Preto,03
76,RP03,1.2394880000000001,Ribeirao_Preto,03
77,RP03,1.1879560000000002,Ribeirao_Preto,03
78,RP03,1.22452,Ribeirao_Preto,03
79,RP03,1.2422559999999998,Ribeirao_Preto,03
80,RP03,1.260658,Ribeirao_Preto,03
81,RP03,,Ribeirao_Preto,03
82,RP03,,Ribeirao_Preto,03
83,RP03,,Ribeirao_Preto,03
84,RP03,,Ribeirao_Preto,03
85,RP03,,Ribeirao_Preto,03
86,RP03,,Ribeirao_Preto,03
87,RP03,,Ribeirao_Preto,03
88,RP03,,Ribeirao_Preto,03
89,RP03,,Ribeirao_Preto,03
90,RP03,,Ribeirao_Preto,03
91,RP03,,Ribeirao_Preto,03
92,RP03,,Ribeirao_Preto,03
93,RP03,,Ribeirao_Preto,03
94,RP03,,Ribeirao_Preto,03
95,RP03,,Ribeirao_Preto,03
96,RP03,,Ribeirao_Preto,03
97,RP03,,Ribeirao_Preto,03
98,RP03,,Ribeirao_Preto,03
99,RP03,,Ribeirao_Preto,03
100,RP03,,Ribeirao_Preto,03
1,CH06,1.2537202728,Chile,06
2,CH06,1.2595532288,Chile,06
3,CH06,1.2459117266,Chile,06
4,CH06,1.2847219284,Chile,06
5,CH06,1.2674314296000002,Chile,06
6,CH06,1.2539127581999998,Chile,06
7,CH06,1.2810572874,Chile,06
8,CH06,1.2385997214,Chile,06
9,CH06,1.2658662472,Chile,06
10,CH06,1.3167364263999999,Chile,06
11,CH06,1.2975206538,Chile,06
12,CH06,1.2425851242000001,Chile,06
13,CH06,1.3322518253999998,Chile,06
14,CH06,1.2820296724,Chile,06
15,CH06,1.2818597198000001,Chile,06
16,CH06,1.2830843565999999,Chile,06
17,CH06,1.2614155162,Chile,06
18,CH06,1.2578773924,Chile,06
19,CH06,1.251514596,Chile,06
20,CH06,1.2939244879999998,Chile,06
21,CH06,1.2792003096,Chile,06
22,CH06,1.2130549637999999,Chile,06
23,CH06,1.3074492924,Chile,06
24,CH06,1.2287320728,Chile,06
25,CH06,1.2655920507999998,Chile,06
26,CH06,1.2679607711999998,Chile,06
27,CH06,1.3018226689999999,Chile,06
28,CH06,1.2710472774,Chile,06
29,CH06,1.2384797278,Chile,06
30,CH06,1.2041035442,Chile,06
31,CH06,1.2712211024000002,Chile,06
32,CH06,1.2913471622,Chile,06
33,CH06,1.316379886,Chile,06
34,CH06,1.2703464735999999,Chile,06
35,CH06,1.28959096,Chile,06
36,CH06,1.2774994992,Chile,06
37,CH06,1.289187346,Chile,06
38,CH06,1.2564372852,Chile,06
39,CH06,1.2673743708,Chile,06
40,CH06,1.2792447324,Chile,06
41,CH06,1.236636401,Chile,06
42,CH06,1.325269084,Chile,06
43,CH06,1.2767124974,Chile,06
44,CH06,1.2886581958,Chile,06
45,CH06,1.2538381537999999,Chile,06
46,CH06,1.3066087128000001,Chile,06
47,CH06,1.3149482376000001,Chile,06
48,CH06,1.2439352392,Chile,06
49,CH06,1.2781767108,Chile,06
50,CH06,1.2879942712,Chile,06
51,CH06,1.304451324,Chile,06
52,CH06,1.3215148417999998,Chile,06
53,CH06,1.2638920712,Chile,06
54,CH06,1.3144465045999998,Chile,06
55,CH06,1.2971736076,Chile,06
56,CH06,1.2655586376,Chile,06
57,CH06,1.2714646795999998,Chile,06
58,CH06,1.3225045796,Chile,06
59,CH06,1.2462491938,Chile,06
60,CH06,1.2842046379999998,Chile,06
61,CH06,1.2792686038,Chile,06
62,CH06,1.2966922404,Chile,06
63,CH06,1.2902709646,Chile,06
64,CH06,1.2700246005999998,Chile,06
65,CH06,1.3075475401999999,Chile,06
66,CH06,,Chile,06
67,CH06,,Chile,06
68,CH06,,Chile,06
69,CH06,,Chile,06
70,CH06,,Chile,06
71,CH06,,Chile,06
72,CH06,,Chile,06
73,CH06,,Chile,06
74,CH06,,Chile,06
75,CH06,,Chile,06
76,CH06,,Chile,06
77,CH06,,Chile,06
78,CH06,,Chile,06
79,CH06,,Chile,06
80,CH06,,Chile,06
81,CH06,,Chile,06
82,CH06,,Chile,06
83,CH06,,Chile,06
84,CH06,,Chile,06
85,CH06,,Chile,06
86,CH06,,Chile,06
87,CH06,,Chile,06
88,CH06,,Chile,06
89,CH06,,Chile,06
90,CH06,,Chile,06
91,CH06,,Chile,06
92,CH06,,Chile,06
93,CH06,,Chile,06
94,CH06,,Chile,06
95,CH06,,Chile,06
96,CH06,,Chile,06
97,CH06,,Chile,06
98,CH06,,Chile,06
99,CH06,,Chile,06
100,CH06,,Chile,06
1,RP06,1.2680401088000002,Ribeirao_Preto,06
2,RP06,1.2249694608000001,Ribeirao_Preto,06
3,RP06,1.2483171332,Ribeirao_Preto,06
4,RP06,1.2621991616,Ribeirao_Preto,06
5,RP06,1.2065256798,Ribeirao_Preto,06
6,RP06,1.2358915256,Ribeirao_Preto,06
7,RP06,1.2746902494,Ribeirao_Preto,06
8,RP06,1.2176796708000002,Ribeirao_Preto,06
9,RP06,1.2447039788,Ribeirao_Preto,06
10,RP06,1.2587433702,Ribeirao_Preto,06
11,RP06,1.2544498746,Ribeirao_Preto,06
12,RP06,1.2005479097999998,Ribeirao_Preto,06
13,RP06,1.2487347784,Ribeirao_Preto,06
14,RP06,1.235562719,Ribeirao_Preto,06
15,RP06,1.2153819866,Ribeirao_Preto,06
16,RP06,1.2422143472,Ribeirao_Preto,06
17,RP06,1.1992532541999998,Ribeirao_Preto,06
18,RP06,1.18656177,Ribeirao_Preto,06
19,RP06,1.2475431782,Ribeirao_Preto,06
20,RP06,1.2428791692,Ribeirao_Preto,06
21,RP06,1.2549665094,Ribeirao_Preto,06
22,RP06,1.2783252106,Ribeirao_Preto,06
23,RP06,1.2573321804,Ribeirao_Preto,06
24,RP06,1.2576870338000001,Ribeirao_Preto,06
25,RP06,1.2253315258,Ribeirao_Preto,06
26,RP06,1.2340713133999999,Ribeirao_Preto,06
27,RP06,1.208905675,Ribeirao_Preto,06
28,RP06,1.1634456628,Ribeirao_Preto,06
29,RP06,1.1737670909999998,Ribeirao_Preto,06
30,RP06,1.2589479698000001,Ribeirao_Preto,06
31,RP06,1.25101043,Ribeirao_Preto,06
32,RP06,1.2200175942,Ribeirao_Preto,06
33,RP06,1.2451144358000001,Ribeirao_Preto,06
34,RP06,1.2183009114,Ribeirao_Preto,06
35,RP06,1.2528528622,Ribeirao_Preto,06
36,RP06,1.240429684,Ribeirao_Preto,06
37,RP06,1.2360516046,Ribeirao_Preto,06
38,RP06,1.2382754126,Ribeirao_Preto,06
39,RP06,1.2150016253999998,Ribeirao_Preto,06
40,RP06,1.2583152994,Ribeirao_Preto,06
41,RP06,1.2186822426,Ribeirao_Preto,06
42,RP06,1.1889315332,Ribeirao_Preto,06
43,RP06,1.2299229598,Ribeirao_Preto,06
44,RP06,1.2431498194,Ribeirao_Preto,06
45,RP06,1.2506488912,Ribeirao_Preto,06
46,RP06,1.2324362894000003,Ribeirao_Preto,06
47,RP06,1.2104131934,Ribeirao_Preto,06
48,RP06,1.2047818614,Ribeirao_Preto,06
49,RP06,1.2720599858,Ribeirao_Preto,06
50,RP06,1.2347402937999998,Ribeirao_Preto,06
51,RP06,1.2641382544000002,Ribeirao_Preto,06
52,RP06,1.2376237054,Ribeirao_Preto,06
53,RP06,1.252832594,Ribeirao_Preto,06
54,RP06,1.2095498137999998,Ribeirao_Preto,06
55,RP06,1.2082001655999999,Ribeirao_Preto,06
56,RP06,1.2019424042,Ribeirao_Preto,06
57,RP06,1.2318179042000001,Ribeirao_Preto,06
58,RP06,1.2364609294000002,Ribeirao_Preto,06
59,RP06,1.2232778068,Ribeirao_Preto,06
60,RP06,1.2400644368,Ribeirao_Preto,06
61,RP06,1.2478353117999998,Ribeirao_Preto,06
62,RP06,1.230104352,Ribeirao_Preto,06
63,RP06,1.2566002984,Ribeirao_Preto,06
64,RP06,1.1825397605999999,Ribeirao_Preto,06
65,RP06,1.1928423502,Ribeirao_Preto,06
66,RP06,1.3031808636000002,Ribeirao_Preto,06
67,RP06,1.2434033824,Ribeirao_Preto,06
68,RP06,1.2250992591999998,Ribeirao_Preto,06
69,RP06,1.2793498423999998,Ribeirao_Preto,06
70,RP06,1.2384375016,Ribeirao_Preto,06
71,RP06,1.2521520153999999,Ribeirao_Preto,06
72,RP06,1.2650427772000001,Ribeirao_Preto,06
73,RP06,1.2287707700000001,Ribeirao_Preto,06
74,RP06,1.1683581886,Ribeirao_Preto,06
75,RP06,1.2109183737999998,Ribeirao_Preto,06
76,RP06,1.2428423346,Ribeirao_Preto,06
77,RP06,1.263322022,Ribeirao_Preto,06
78,RP06,1.1749954087999999,Ribeirao_Preto,06
79,RP06,1.2424724436,Ribeirao_Preto,06
80,RP06,1.2252117221999999,Ribeirao_Preto,06
81,RP06,,Ribeirao_Preto,06
82,RP06,,Ribeirao_Preto,06
83,RP06,,Ribeirao_Preto,06
84,RP06,,Ribeirao_Preto,06
85,RP06,,Ribeirao_Preto,06
86,RP06,,Ribeirao_Preto,06
87,RP06,,Ribeirao_Preto,06
88,RP06,,Ribeirao_Preto,06
89,RP06,,Ribeirao_Preto,06
90,RP06,,Ribeirao_Preto,06
91,RP06,,Ribeirao_Preto,06
92,RP06,,Ribeirao_Preto,06
93,RP06,,Ribeirao_Preto,06
94,RP06,,Ribeirao_Preto,06
95,RP06,,Ribeirao_Preto,06
96,RP06,,Ribeirao_Preto,06
97,RP06,,Ribeirao_Preto,06
98,RP06,,Ribeirao_Preto,06
99,RP06,,Ribeirao_Preto,06
100,RP06,,Ribeirao_Preto,06
1,CH08,1.3305569627999998,Chile,08
2,CH08,1.2747201332,Chile,08
3,CH08,1.3497795460000002,Chile,08
4,CH08,1.3131049168,Chile,08
5,CH08,1.2225750716000001,Chile,08
6,CH08,1.2250839247999998,Chile,08
7,CH08,1.3080435522,Chile,08
8,CH08,1.302082064,Chile,08
9,CH08,1.3076267684,Chile,08
10,CH08,1.3001266,Chile,08
11,CH08,1.2634179967999999,Chile,08
12,CH08,1.2527392534,Chile,08
13,CH08,1.2714497807999998,Chile,08
14,CH08,1.2733324842000002,Chile,08
15,CH08,1.2818876818,Chile,08
16,CH08,1.2717878998,Chile,08
17,CH08,1.285385583,Chile,08
18,CH08,1.3062422502,Chile,08
19,CH08,1.2946462454,Chile,08
20,CH08,1.2874535757999999,Chile,08
21,CH08,1.3242574172000001,Chile,08
22,CH08,1.2379410558,Chile,08
23,CH08,1.2530523436000003,Chile,08
24,CH08,1.2441107072000002,Chile,08
25,CH08,1.3170115730000003,Chile,08
26,CH08,1.2839018714000001,Chile,08
27,CH08,1.3195588260000002,Chile,08
28,CH08,1.3033212608,Chile,08
29,CH08,1.2749660154,Chile,08
30,CH08,1.285840122,Chile,08
31,CH08,1.2591053898000002,Chile,08
32,CH08,1.2828332516,Chile,08
33,CH08,1.298765898,Chile,08
34,CH08,1.2716694366,Chile,08
35,CH08,1.211418267,Chile,08
36,CH08,1.2506577018,Chile,08
37,CH08,1.2400209742,Chile,08
38,CH08,1.2456131634,Chile,08
39,CH08,1.274104753,Chile,08
40,CH08,1.2783380312,Chile,08
41,CH08,1.2751593894,Chile,08
42,CH08,1.3284992934,Chile,08
43,CH08,1.2673282052000001,Chile,08
44,CH08,1.2531789995999998,Chile,08
45,CH08,1.2754932166000001,Chile,08
46,CH08,1.3017250386,Chile,08
47,CH08,1.2809671338000002,Chile,08
48,CH08,1.2699641332,Chile,08
49,CH08,1.2569429062,Chile,08
50,CH08,1.2626481425999998,Chile,08
51,CH08,1.2724855422,Chile,08
52,CH08,1.2608973350000001,Chile,08
53,CH08,1.2578174138,Chile,08
54,CH08,1.2446401028,Chile,08
55,CH08,1.2601942352,Chile,08
56,CH08,1.2232855731999999,Chile,08
57,CH08,1.3066178336,Chile,08
58,CH08,1.3033723611999999,Chile,08
59,CH08,1.2495729657999999,Chile,08
60,CH08,1.3258422684000002,Chile,08
61,CH08,1.2484701016000002,Chile,08
62,CH08,1.2744089072,Chile,08
63,CH08,1.3175450516,Chile,08
64,CH08,1.3253362857999997,Chile,08
65,CH08,1.2944577743999999,Chile,08
66,CH08,1.2678684892,Chile,08
67,CH08,1.288805376,Chile,08
68,CH08,1.2778116389999998,Chile,08
69,CH08,1.2471533256,Chile,08
70,CH08,1.3167313864,Chile,08
71,CH08,1.2814593542000001,Chile,08
72,CH08,1.2908095024,Chile,08
73,CH08,1.2720131764,Chile,08
74,CH08,1.2441376634,Chile,08
75,CH08,1.3166792742,Chile,08
76,CH08,1.2682139653999998,Chile,08
77,CH08,1.2748882224,Chile,08
78,CH08,1.3326794925999998,Chile,08
79,CH08,1.325769262,Chile,08
80,CH08,1.2750258678000002,Chile,08
81,CH08,1.2671322967999998,Chile,08
82,CH08,1.2887971703999999,Chile,08
83,CH08,1.3143784888,Chile,08
84,CH08,1.317174087,Chile,08
85,CH08,1.3009418939999997,Chile,08
86,CH08,1.249896374,Chile,08
87,CH08,1.2706395462,Chile,08
88,CH08,1.2578650599999999,Chile,08
89,CH08,1.293747183,Chile,08
90,CH08,1.2692188526000003,Chile,08
91,CH08,1.2741791660000001,Chile,08
92,CH08,1.2722596722000001,Chile,08
93,CH08,1.2527258663999998,Chile,08
94,CH08,1.3113237705999998,Chile,08
95,CH08,1.3028341111999997,Chile,08
96,CH08,1.2194642954000001,Chile,08
97,CH08,1.2879046770000002,Chile,08
98,CH08,1.2625571909999997,Chile,08
99,CH08,1.2894852797999998,Chile,08
100,CH08,1.2879967328000002,Chile,08
1,RP08,1.1899614649999999,Ribeirao_Preto,08
2,RP08,1.2386393643999998,Ribeirao_Preto,08
3,RP08,1.2267866358,Ribeirao_Preto,08
4,RP08,1.2170438954,Ribeirao_Preto,08
5,RP08,1.2707778262,Ribeirao_Preto,08
6,RP08,1.2467444734000002,Ribeirao_Preto,08
7,RP08,1.2412046228,Ribeirao_Preto,08
8,RP08,1.2192188292,Ribeirao_Preto,08
9,RP08,1.1988381958,Ribeirao_Preto,08
10,RP08,1.2002117512000001,Ribeirao_Preto,08
11,RP08,1.2268800828000002,Ribeirao_Preto,08
12,RP08,1.2791604509999999,Ribeirao_Preto,08
13,RP08,1.2531328172,Ribeirao_Preto,08
14,RP08,1.3128175123999999,Ribeirao_Preto,08
15,RP08,1.2609252904,Ribeirao_Preto,08
16,RP08,1.242546065,Ribeirao_Preto,08
17,RP08,1.2462878652,Ribeirao_Preto,08
18,RP08,1.2539980957999999,Ribeirao_Preto,08
19,RP08,1.205999993,Ribeirao_Preto,08
20,RP08,1.2581977086,Ribeirao_Preto,08
21,RP08,1.2138803816,Ribeirao_Preto,08
22,RP08,1.2144890106,Ribeirao_Preto,08
23,RP08,1.2071798568,Ribeirao_Preto,08
24,RP08,1.1952954188,Ribeirao_Preto,08
25,RP08,1.2553808067999999,Ribeirao_Preto,08
26,RP08,1.2559780003999998,Ribeirao_Preto,08
27,RP08,1.1618528464,Ribeirao_Preto,08
28,RP08,1.2498624852,Ribeirao_Preto,08
29,RP08,1.2884547767999999,Ribeirao_Preto,08
30,RP08,1.2241633090000001,Ribeirao_Preto,08
31,RP08,1.1565889808,Ribeirao_Preto,08
32,RP08,1.2292440187999998,Ribeirao_Preto,08
33,RP08,1.2133368208000002,Ribeirao_Preto,08
34,RP08,1.2248155478,Ribeirao_Preto,08
35,RP08,1.1704205666,Ribeirao_Preto,08
36,RP08,1.2270632614,Ribeirao_Preto,08
37,RP08,1.2177879731999999,Ribeirao_Preto,08
38,RP08,1.2525710236,Ribeirao_Preto,08
39,RP08,1.2544616447999999,Ribeirao_Preto,08
40,RP08,1.2494276856000002,Ribeirao_Preto,08
41,RP08,1.2494738958,Ribeirao_Preto,08
42,RP08,1.1299489018,Ribeirao_Preto,08
43,RP08,1.2043134819999999,Ribeirao_Preto,08
44,RP08,1.2291538394,Ribeirao_Preto,08
45,RP08,1.2104563834,Ribeirao_Preto,08
46,RP08,1.2234387655999999,Ribeirao_Preto,08
47,RP08,1.2307563961999999,Ribeirao_Preto,08
48,RP08,1.2193709116,Ribeirao_Preto,08
49,RP08,1.1779800012000001,Ribeirao_Preto,08
50,RP08,1.1936030502000001,Ribeirao_Preto,08
51,RP08,1.262374077,Ribeirao_Preto,08
52,RP08,1.2281558234,Ribeirao_Preto,08
53,RP08,1.1644344927999999,Ribeirao_Preto,08
54,RP08,1.2620375838,Ribeirao_Preto,08
55,RP08,1.2053123954,Ribeirao_Preto,08
56,RP08,1.2212083628000001,Ribeirao_Preto,08
57,RP08,1.2237334424,Ribeirao_Preto,08
58,RP08,1.2561399482000002,Ribeirao_Preto,08
59,RP08,1.2454767128,Ribeirao_Preto,08
60,RP08,1.2317546406,Ribeirao_Preto,08
61,RP08,1.2081707313999999,Ribeirao_Preto,08
62,RP08,1.1619612701999997,Ribeirao_Preto,08
63,RP08,1.2293535998,Ribeirao_Preto,08
64,RP08,1.20626188,Ribeirao_Preto,08
65,RP08,1.2185905650000002,Ribeirao_Preto,08
66,RP08,1.2489445808000001,Ribeirao_Preto,08
67,RP08,1.2679585878000001,Ribeirao_Preto,08
68,RP08,1.2109314876,Ribeirao_Preto,08
69,RP08,1.2002717926,Ribeirao_Preto,08
70,RP08,1.2714998469999998,Ribeirao_Preto,08
71,RP08,1.1747615828,Ribeirao_Preto,08
72,RP08,1.2261250996,Ribeirao_Preto,08
73,RP08,1.2578651345999998,Ribeirao_Preto,08
74,RP08,1.2686414688,Ribeirao_Preto,08
75,RP08,1.2259692472000001,Ribeirao_Preto,08
76,RP08,1.2364771179999998,Ribeirao_Preto,08
77,RP08,1.2027275518,Ribeirao_Preto,08
78,RP08,1.2643848452,Ribeirao_Preto,08
79,RP08,1.2243199622,Ribeirao_Preto,08
80,RP08,1.2370275236000001,Ribeirao_Preto,08
81,RP08,,Ribeirao_Preto,08
82,RP08,,Ribeirao_Preto,08
83,RP08,,Ribeirao_Preto,08
84,RP08,,Ribeirao_Preto,08
85,RP08,,Ribeirao_Preto,08
86,RP08,,Ribeirao_Preto,08
87,RP08,,Ribeirao_Preto,08
88,RP08,,Ribeirao_Preto,08
89,RP08,,Ribeirao_Preto,08
90,RP08,,Ribeirao_Preto,08
91,RP08,,Ribeirao_Preto,08
92,RP08,,Ribeirao_Preto,08
93,RP08,,Ribeirao_Preto,08
94,RP08,,Ribeirao_Preto,08
95,RP08,,Ribeirao_Preto,08
96,RP08,,Ribeirao_Preto,08
97,RP08,,Ribeirao_Preto,08
98,RP08,,Ribeirao_Preto,08
99,RP08,,Ribeirao_Preto,08
100,RP08,,Ribeirao_Preto,08
1,CH10,1.2497092646,Chile,10
2,CH10,1.2521649568000002,Chile,10
3,CH10,1.2718963684,Chile,10
4,CH10,1.189667174,Chile,10
5,CH10,1.2833515598,Chile,10
6,CH10,1.228250376,Chile,10
7,CH10,1.2412180473999999,Chile,10
8,CH10,1.2836245376000002,Chile,10
9,CH10,1.3118332261999999,Chile,10
10,CH10,1.2650420782,Chile,10
11,CH10,1.2702119896,Chile,10
12,CH10,1.2894729412000001,Chile,10
13,CH10,1.1910410599999999,Chile,10
14,CH10,1.2380404298,Chile,10
15,CH10,1.212803076,Chile,10
16,CH10,1.3231920558,Chile,10
17,CH10,1.2458545012,Chile,10
18,CH10,1.2557719174,Chile,10
19,CH10,1.2909744118,Chile,10
20,CH10,1.2433901362,Chile,10
21,CH10,1.2768261762,Chile,10
22,CH10,1.2655627376,Chile,10
23,CH10,1.2438654218,Chile,10
24,CH10,1.247802566,Chile,10
25,CH10,1.2827282294,Chile,10
26,CH10,1.2493884741999999,Chile,10
27,CH10,1.2223265714000002,Chile,10
28,CH10,1.2617338826,Chile,10
29,CH10,1.1981811721999998,Chile,10
30,CH10,1.2421012824,Chile,10
31,CH10,1.264050345,Chile,10
32,CH10,1.2554646756,Chile,10
33,CH10,1.225058524,Chile,10
34,CH10,1.2938377744,Chile,10
35,CH10,1.2968504872,Chile,10
36,CH10,1.2150432320000002,Chile,10
37,CH10,1.2599112222,Chile,10
38,CH10,1.2710779334000002,Chile,10
39,CH10,1.2496423909999999,Chile,10
40,CH10,1.2444424066,Chile,10
41,CH10,1.2388410967999999,Chile,10
42,CH10,1.2524675964,Chile,10
43,CH10,1.218326611,Chile,10
44,CH10,1.2808776767999999,Chile,10
45,CH10,1.2419937246,Chile,10
46,CH10,1.2654901052,Chile,10
47,CH10,1.2451355091999998,Chile,10
48,CH10,1.2418318746,Chile,10
49,CH10,1.2300685118000003,Chile,10
50,CH10,1.3020169696,Chile,10
51,CH10,1.2379082458,Chile,10
52,CH10,1.2311690598,Chile,10
53,CH10,1.2652426815999998,Chile,10
54,CH10,1.2164918802,Chile,10
55,CH10,1.2642049994,Chile,10
56,CH10,1.2653346308,Chile,10
57,CH10,1.2717929368,Chile,10
58,CH10,1.2714418699999999,Chile,10
59,CH10,1.2494754334000002,Chile,10
60,CH10,1.2529248275999998,Chile,10
61,CH10,1.3207026862000002,Chile,10
62,CH10,1.270939617,Chile,10
63,CH10,1.2790494616,Chile,10
64,CH10,1.2490669054,Chile,10
65,CH10,1.2138670832,Chile,10
66,CH10,1.2295579628,Chile,10
67,CH10,1.2842591594,Chile,10
68,CH10,1.1969441952,Chile,10
69,CH10,1.2563557756,Chile,10
70,CH10,1.2493377206,Chile,10
71,CH10,1.2177616896,Chile,10
72,CH10,1.1942539584000003,Chile,10
73,CH10,1.2408711315999998,Chile,10
74,CH10,1.2612305256,Chile,10
75,CH10,1.277318819,Chile,10
76,CH10,1.2287452466,Chile,10
77,CH10,1.2432143082,Chile,10
78,CH10,1.2199156746,Chile,10
79,CH10,1.188128811,Chile,10
80,CH10,1.2777041014,Chile,10
81,CH10,1.1881149152000001,Chile,10
82,CH10,1.1852736808,Chile,10
83,CH10,1.2776924758000001,Chile,10
84,CH10,1.273667738,Chile,10
85,CH10,1.2607413468000002,Chile,10
86,CH10,1.253729083,Chile,10
87,CH10,1.2444088188,Chile,10
88,CH10,1.2064259759999998,Chile,10
89,CH10,1.2834795404,Chile,10
90,CH10,1.2458854256,Chile,10
91,CH10,1.2113223441999998,Chile,10
92,CH10,1.202406748,Chile,10
93,CH10,1.2099486709999998,Chile,10
94,CH10,1.224961064,Chile,10
95,CH10,1.2170643126,Chile,10
96,CH10,1.2968686636,Chile,10
97,CH10,1.2673851405999998,Chile,10
98,CH10,1.2402561846,Chile,10
99,CH10,,Chile,10
100,CH10,,Chile,10
1,RP10,1.2527155772,Ribeirao_Preto,10
2,RP10,1.2337987152,Ribeirao_Preto,10
3,RP10,1.2348773184,Ribeirao_Preto,10
4,RP10,1.252201753,Ribeirao_Preto,10
5,RP10,1.2228664618,Ribeirao_Preto,10
6,RP10,1.2152482642,Ribeirao_Preto,10
7,RP10,1.2364266192,Ribeirao_Preto,10
8,RP10,1.2238165956,Ribeirao_Preto,10
9,RP10,1.2282272632,Ribeirao_Preto,10
10,RP10,1.2185305642,Ribeirao_Preto,10
11,RP10,1.2479826576000002,Ribeirao_Preto,10
12,RP10,1.233695724,Ribeirao_Preto,10
13,RP10,1.2172396505999998,Ribeirao_Preto,10
14,RP10,1.212003537,Ribeirao_Preto,10
15,RP10,1.2453964805999997,Ribeirao_Preto,10
