pair_id,origin,colony_own,colony_label,amost,side,hamuli,nerv01,nerv02,nerv03,nerv04,nerv05
07,Chile,7,CH07,814,left,25,1.816260998,1.856363139,0.956545232,0.761517785,0.784845123
07,Chile,7,CH07,815,left,20,1.918389423,1.97994624,0.956545232,0.786226434,0.793157709
07,Chile,7,CH07,816,left,21,1.876555425,1.925415319,0.882053799,0.780779179,0.798641304
07,Chile,7,CH07,817,left,21,1.933625656,1.996548913,1.015718479,0.805555556,0.791605748
07,Chile,7,CH07,818,left,22,1.928956172,1.970681127,0.929336889,0.818914612,0.802586723
07,Chile,7,CH07,819,left,21,1.880213944,1.945795661,0.933892235,0.782629954,0.764046701
07,Chile,7,CH07,820,left,19,1.931666846,1.893491635,0.972470206,0.796464506,0.782229324
07,Chile,7,CH07,821,left,20,2.034615564,2.043980171,1.012484758,0.790599915,0.797614112
07,Chile,7,CH07,822,left,,1.891567749,2.000108504,1.012675263,0.805316056,0.807468992
07,Chile,7,CH07,823,left,20,1.870583791,1.905259938,0.913821342,0.780902701,0.788431499
07,Chile,7,CH07,824,left,23,2.00031344,2.068675286,1.045940307,0.780902701,0.777839779
07,Chile,7,CH07,825,left,22,2.001458284,2.028277146,0.954728526,0.810955322,0.799697329
07,Chile,7,CH07,826,left,20,2.0155764,1.968820423,0.975193871,0.82519171,0.833593709
07,Chile,7,CH07,827,left,24,1.990186185,2.070388021,0.930089021,0.820414915,0.785674201
07,Chile,7,CH07,828,left,21,1.863105275,1.984033976,1.002143728,0.8102414,0.820062149
07,Chile,7,CH07,829,left,22,1.910984431,1.951586585,0.972668548,0.745129504,0.777901776
07,Chile,7,CH07,830,left,22,1.823230793,1.901434035,0.901173789,0.733650237,0.755413845
07,Chile,7,CH07,831,left,22,1.957545153,1.961482889,0.98508358,0.712034177,
07,Chile,7,CH07,832,left,22,1.917371046,1.967350203,0.947350513,0.761517785,0.793157709
07,Chile,7,CH07,833,left,22,1.928956172,1.888135573,0.832406892,0.82519171,0.781520015
07,Chile,7,CH07,834,left,22,2.008901871,1.97984881,0.948368075,0.786655681,0.795343557
07,Chile,7,CH07,835,left,22,1.800875344,1.846752238,0.949333749,0.735357318,0.727842713
07,Chile,7,CH07,836,left,20,1.853529333,1.918238586,0.923010456,0.851225741,0.828254197
07,Chile,7,CH07,837,left,24,1.905184002,1.967681098,0.987992142,0.736831409,0.765906427
07,Chile,7,CH07,838,left,24,1.945349492,2.021131612,0.975490538,0.748712887,0.79361359
07,Chile,7,CH07,839,left,21,1.978971725,2.029513146,0.971155168,0.83944518,0.773612358
07,Chile,7,CH07,840,left,20,1.96065908,2.036427992,0.984569413,0.844599766,0.833449066
07,Chile,7,CH07,841,left,20,1.894917361,1.952179555,0.944138022,0.790599915,0.806632422
07,Chile,7,CH07,842,left,20,1.942074449,1.95893657,0.925488901,0.781149685,0.784752949
07,Chile,7,CH07,843,left,22,1.973615509,2.072425146,1.019580675,0.785674201,0.826855611
07,Chile,7,CH07,844,left,19,1.94371266,1.953476049,1.000602635,0.846652814,0.782044349
07,Chile,7,CH07,845,left,22,2.005983045,2.036723987,0.98508358,0.79555575,0.789898122
07,Chile,7,CH07,766,right,18,1.864968018,1.89016501,0.888264755,0.76303614,0.806303532
07,Chile,7,CH07,767,right,21,1.901573524,1.931167469,0.901842464,0.801624749,0.807468992
07,Chile,7,CH07,768,right,22,1.795592168,1.854634772,0.882928148,0.75208686,
07,Chile,7,CH07,769,right,23,1.92441319,1.958444146,0.856309417,0.778087736,0.815196144
07,Chile,7,CH07,770,right,22,1.977350531,2.007713232,0.903765485,0.811430921,0.826388889
07,Chile,7,CH07,771,right,22,1.97234448,1.98816182,0.987601573,0.795737584,0.80603434
07,Chile,7,CH07,772,right,20,1.86779738,1.898692898,0.938014262,0.719445785,0.76703896
07,Chile,7,CH07,773,right,22,1.893631709,2.000301385,0.925671261,0.777405665,0.771333671
07,Chile,7,CH07,774,right,20,1.855323713,1.882572159,0.965902076,0.830231496,0.784998722
07,Chile,7,CH07,775,right,24,1.91940726,1.973554421,1.079431185,0.785919686,0.806632422
07,Chile,7,CH07,776,right,21,1.83450352,1.958776546,0.993274063,0.76703896,0.779295394
07,Chile,7,CH07,777,right,20,1.888403737,1.965584487,0.913108625,0.800782073,0.798611111
07,Chile,7,CH07,778,right,22,1.882367214,1.909924232,0.963577639,0.795495129,0.798731875
07,Chile,7,CH07,779,right,20,1.819523959,1.889093126,0.901842464,0.714063154,0.729464225
07,Chile,7,CH07,780,right,22,1.932565401,1.951438315,0.919450738,0.801624749,0.784722222
07,Chile,7,CH07,781,right,20,1.842674016,1.919495196,0.945924086,0.788676125,0.823143722
07,Chile,7,CH07,782,right,22,1.821153248,1.924864213,0.902777778,0.748616265,0.767698832
07,Chile,7,CH07,783,right,20,1.857492855,1.877172096,0.867138404,0.747326769,0.780902701
07,Chile,7,CH07,784,right,23,1.885336734,1.937612004,0.922383269,0.715816949,0.77395514
07,Chile,7,CH07,785,right,21,1.982952033,2.006956459,1.028012361,0.806273626,0.81947387
07,Chile,7,CH07,786,right,21,1.830516565,1.883225271,0.919450738,0.770050904,0.785827638
07,Chile,7,CH07,787,right,22,1.894828285,1.973212291,0.959665941,0.834778839,0.799697329
07,Chile,7,CH07,788,right,22,1.870222824,1.924062322,0.934924446,0.772832742,0.79412994
07,Chile,7,CH07,789,right,23,1.793832132,1.903588635,0.915850858,0.776847162,0.772832742
07,Chile,7,CH07,790,right,21,1.849426942,1.923811662,0.922461691,0.775915429,0.764078259
07,Chile,7,CH07,791,right,22,1.897409804,1.972234448,0.969365844,0.772832742,0.799365586
07,Chile,7,CH07,792,right,21,1.890624203,1.9375,0.917350334,0.79096582,0.785827638
07,Chile,7,CH07,793,right,22,2.02168033,2.014080451,0.920787245,0.780871822,0.81276705
07,Chile,7,CH07,794,right,21,1.965326855,2.014080451,0.988845973,0.859457417,0.819444444
07,Chile,7,CH07,795,right,19,1.969604092,1.966504329,0.911311165,0.768075648,0.763920454
07,Chile,7,CH07,796,right,21,1.970864654,1.952389522,0.951794318,0.803787571,0.80985443
07,Chile,7,CH07,797,right,21,1.954352238,1.944890822,0.948113787,0.803787571,0.827904772
07,Chile,7,CH07,798,right,21,1.935457904,2.014655027,0.976775054,0.766818876,0.814426728
07,Chile,7,CH07,799,right,20,1.895171842,1.890726231,0.948113787,0.764677623,0.750803325
07,Chile,7,CH07,800,right,21,1.886295708,1.944642847,0.932212455,0.775449143,0.781520015
07,Chile,7,CH07,801,right,25,1.993055556,2.034828875,0.944163561,0.80039053,0.812529677
07,Chile,7,CH07,802,right,22,1.964431011,2.006956459,0.948368075,0.800420655,0.760123294
07,Chile,7,CH07,803,right,23,1.916880523,1.973444457,0.966575866,0.768295371,0.787788993
07,Chile,7,CH07,804,right,21,1.832491389,1.89645645,0.891516299,0.76303614,0.78521371
07,Chile,7,CH07,805,right,20,1.854387731,1.9049182,0.903765485,0.790599915,0.778552442
07,Chile,7,CH07,806,right,21,1.917031467,1.937512445,0.948368075,0.81566927,0.806303532
07,Chile,7,CH07,807,right,21,1.921817756,1.95864113,0.889783621,0.805555556,0.80603434
07,Chile,7,CH07,808,right,20,1.910037853,1.918791596,0.938014262,0.739770777,0.752054798
07,Chile,7,CH07,809,right,22,1.913443344,1.945237933,0.907041215,0.773581188,0.832928142
07,Chile,7,CH07,810,right,20,1.916276631,2.007533074,0.99101383,0.79096582,0.77975938
07,Chile,7,CH07,811,right,20,1.913506352,1.97917885,0.963877882,0.860466829,0.805585488
07,Chile,7,CH07,812,right,19,1.933550834,1.94622934,0.96287671,0.800782073,0.798641304
07,Chile,7,CH07,813,right,20,1.868107186,1.895947799,0.922801441,0.801143328,0.829999117
07,Chile,7,CH07,814,right,23,1.796196363,1.849100966,0.922801441,0.741886411,0.778273651
07,Chile,7,CH07,815,right,20,1.904462454,1.945262725,0.922775311,0.757231087,0.791331557
07,Chile,7,CH07,816,right,23,1.869552271,1.925127261,0.866498604,0.791331557,0.799094057
07,Chile,7,CH07,817,right,21,1.90273976,1.951401246,0.988187368,0.774453461,0.770864614
07,Chile,7,CH07,818,right,21,1.969334741,1.951438315,0.857969178,0.788676125,0.81395288
07,Chile,7,CH07,819,right,24,1.864541304,1.961101767,0.972470206,0.771708712,0.756976299
07,Chile,7,CH07,820,right,21,1.882367214,1.895884208,0.963877882,0.772208483,0.778056746
07,Chile,7,CH07,821,right,20,2.045925735,2.023170661,0.965877112,0.778087736,0.777808779
07,Chile,7,CH07,822,right,22,1.927518094,1.986111111,0.954425406,0.830231496,0.81947387
07,Chile,7,CH07,823,right,22,1.8934789,1.879636757,0.878328106,0.768075648,0.8072898
07,Chile,7,CH07,824,right,21,1.987676636,2.077329311,1.056377604,0.784230426,0.791940742
07,Chile,7,CH07,825,right,22,1.975654779,2.002361646,1.009455681,0.805555556,0.821325525
07,Chile,7,CH07,826,right,22,1.986281073,1.993164438,0.973337654,0.834836607,0.821824463
07,Chile,7,CH07,827,right,24,2.025350526,1.995099127,0.878959296,0.787942018,0.796040549
07,Chile,7,CH07,828,right,21,1.908863443,1.939291287,0.988845973,0.802797001,0.8125
07,Chile,7,CH07,829,right,22,1.849426942,1.923811662,0.932212455,0.771333671,0.757231087
07,Chile,7,CH07,830,right,20,1.800661101,1.862678134,0.863487983,0.699771237,0.73820457
07,Chile,7,CH07,831,right,21,1.934298929,1.94475444,0.981405046,0.693784409,0.722255608
07,Chile,7,CH07,832,right,23,1.889003775,1.938109721,0.896801802,0.779821224,0.805375938
07,Chile,7,CH07,833,right,23,1.921704832,1.87501286,0.862286384,0.829999117,0.799365586
07,Chile,7,CH07,834,right,21,1.950387742,1.979215399,0.947350513,0.782629954,0.801624749
07,Chile,7,CH07,835,right,19,1.80839787,1.856038381,0.89806462,0.709557765,0.736569564
07,Chile,7,CH07,836,right,21,1.850886612,1.87505144,0.896801802,0.802947166,0.81395288
07,Chile,7,CH07,837,right,23,1.942285508,1.931354751,0.949257548,0.735357318,0.779295394
07,Chile,7,CH07,838,right,24,1.913695362,1.98816182,0.953515466,0.782013516,0.809169337
07,Chile,7,CH07,839,right,22,2.035231734,2.076388889,0.92863608,0.834836607,0.799365586
07,Chile,7,CH07,840,right,21,1.970717834,1.993103948,0.957829981,0.822528331,0.842656184
07,Chile,7,CH07,841,right,21,1.847822584,1.923611111,0.947732227,0.791331557,0.805675278
07,Chile,7,CH07,842,right,22,1.908155923,1.966271343,0.937294216,0.77889305,0.802256174
07,Chile,7,CH07,843,right,21,1.95765601,2.000012056,0.978772576,0.786655681,0.799425913
07,Chile,7,CH07,844,right,21,1.926955076,1.937811106,0.990721811,0.8166147,0.7684209
07,Chile,7,CH07,845,right,23,1.967239892,2.021596839,1.006273723,0.800541146,0.798882804
07,Ribeirao_Preto,7,RP07,701,left,23,1.949023847,1.970052683,0.881050764,0.772192396,0.763146635
07,Ribeirao_Preto,7,RP07,702,left,23,1.841025419,1.958464904,0.940536125,0.776551581,0.771692635
07,Ribeirao_Preto,7,RP07,703,left,21,1.926564534,1.933971902,0.868037471,0.759314011,0.761343587
07,Ribeirao_Preto,7,RP07,704,left,21,1.85719452,1.892484139,0.887567359,0.805808119,0.783814285
07,Ribeirao_Preto,7,RP07,705,left,24,1.851212782,1.949382577,0.891064882,0.776830978,0.75130135
07,Ribeirao_Preto,7,RP07,706,left,22,1.989950865,2.03535519,0.958263046,0.794963105,0.796780858
07,Ribeirao_Preto,7,RP07,707,left,19,1.953916678,1.995710083,0.926797393,0.790613942,0.797597495
07,Ribeirao_Preto,7,RP07,708,left,20,1.747495473,1.8099595,0.804700232,0.757056083,0.747827254
07,Ribeirao_Preto,7,RP07,709,left,23,1.939151415,2.00005478,0.879489466,0.796023965,0.788873677
07,Ribeirao_Preto,7,RP07,710,left,23,1.756921566,1.846713764,0.844639266,0.769094916,0.742260867
07,Ribeirao_Preto,7,RP07,711,left,21,1.951644767,1.958403346,0.896783119,0.789576351,0.799680669
07,Ribeirao_Preto,7,RP07,712,left,22,1.954508916,2.009975957,1.013225453,0.776085697,0.764062341
07,Ribeirao_Preto,7,RP07,713,left,21,1.857804613,1.969342688,0.907899144,0.777389469,0.763051844
07,Ribeirao_Preto,7,RP07,714,left,22,1.834149826,1.91094462,0.804730195,0.785719211,0.793141185
07,Ribeirao_Preto,7,RP07,715,left,23,1.934719803,1.96101173,0.84346804,0.736619687,0.750305802
07,Ribeirao_Preto,7,RP07,716,left,23,1.814283871,1.896607647,0.86226842,0.704153367,0.736619687
07,Ribeirao_Preto,7,RP07,717,left,20,1.817298174,1.813113983,0.841636527,0.746633337,0.770848555
07,Ribeirao_Preto,7,RP07,718,left,20,1.834478445,1.933323487,0.86344207,0.83160708,0.806286734
07,Ribeirao_Preto,7,RP07,719,left,21,1.908318342,1.939598992,0.911847645,0.761248572,0.760329476
07,Ribeirao_Preto,7,RP07,720,left,22,1.776777501,1.882353617,0.879955406,0.793141185,0.760012289
07,Ribeirao_Preto,7,RP07,721,left,23,1.936914985,1.943303237,0.884646997,0.791818942,0.775200342
07,Ribeirao_Preto,7,RP07,722,left,21,1.842804869,1.94086973,0.931125447,0.830783135,0.788890112
07,Ribeirao_Preto,7,RP07,723,left,22,1.903398621,1.980835067,0.964077991,0.786318436,0.774795871
07,Ribeirao_Preto,7,RP07,724,left,22,1.8930204,1.94103123,0.917350334,0.766598729,0.777839779
07,Ribeirao_Preto,7,RP07,725,left,21,1.880213944,1.940695791,0.88758585,0.78336904,0.775200342
07,Ribeirao_Preto,7,RP07,726,left,22,1.952624164,2.008673803,0.945312101,0.786655681,0.778180699
07,Ribeirao_Preto,7,RP07,727,left,22,1.937612004,1.992523158,0.897796084,0.836221846,0.81608303
07,Ribeirao_Preto,7,RP07,728,left,22,1.857921188,1.943303237,0.891083445,0.757231087,0.760345316
07,Ribeirao_Preto,7,RP07,729,left,21,1.912561021,1.938731687,0.942220625,0.760281888,0.766441442
07,Ribeirao_Preto,7,RP07,730,left,21,1.886602476,1.9603762,0.845427288,0.727809584,0.784752949
07,Ribeirao_Preto,7,RP07,731,left,21,1.926016346,2.004648341,0.925905671,0.808245031,0.80985443
07,Ribeirao_Preto,7,RP07,732,left,20,1.959096581,2.001217319,0.953009569,0.766032346,0.799697329
07,Ribeirao_Preto,7,RP07,733,left,21,1.879944612,1.939602105,0.957829981,0.84168271,0.803937551
07,Ribeirao_Preto,7,RP07,734,left,22,1.81392292,1.919595689,0.947833991,0.776847162,0.742276331
07,Ribeirao_Preto,7,RP07,735,left,21,1.843158123,1.955721268,0.924654799,0.8072898,0.770833333
07,Ribeirao_Preto,7,RP07,736,left,22,1.897371679,1.964001352,0.924680876,0.777405665,0.768358138
07,Ribeirao_Preto,7,RP07,737,left,21,1.868881478,1.952179555,0.905471409,0.781520015,0.788431499
07,Ribeirao_Preto,7,RP07,738,left,22,1.86713887,1.905361182,0.866582083,0.738922827,0.760789165
07,Ribeirao_Preto,7,RP07,739,left,20,1.920612886,1.973065645,0.898950219,0.797281502,0.777684766
07,Ribeirao_Preto,7,RP07,740,left,21,1.954956703,2.008673803,0.951794318,0.799365586,0.795343557
07,Ribeirao_Preto,7,RP07,741,left,20,1.89624029,1.927868334,0.898950219,0.786318436,0.761359449
07,Ribeirao_Preto,7,RP07,742,left,19,1.891707966,1.949905526,0.876459321,0.798460131,0.760345316
07,Ribeirao_Preto,7,RP07,743,left,22,1.825596575,1.879726553,0.894971592,0.77889305,0.7740486
07,Ribeirao_Preto,7,RP07,744,left,22,1.976423538,1.978593972,0.901441318,0.784230426,0.763162533
07,Ribeirao_Preto,7,RP07,745,left,25,1.759248599,1.895820615,0.959866929,0.761264431,0.745000052
07,Ribeirao_Preto,7,RP07,746,left,21,1.723705678,1.822423875,0.832319986,0.741626351,0.736569564
07,Ribeirao_Preto,7,RP07,747,left,23,1.923059488,1.976972468,0.968868223,0.794008476,0.80369757
07,Ribeirao_Preto,7,RP07,748,left,20,1.87126686,1.932066255,0.873621047,0.771708712,0.762308972
07,Ribeirao_Preto,7,RP07,749,left,20,1.88245688,1.944072385,0.879343277,0.796040549,0.761517785
07,Ribeirao_Preto,7,RP07,750,left,19,1.754211203,1.836290229,0.801263711,0.72265612,0.764172927
07,Ribeirao_Preto,7,RP07,751,left,19,1.804393323,1.84341975,0.859120683,0.75932983,0.758185781
07,Ribeirao_Preto,7,RP07,752,left,19,1.91940726,1.947232624,0.864464796,0.746648892,0.747713851
07,Ribeirao_Preto,7,RP07,753,left,20,1.755022005,1.834700669,0.820179755,0.758503746,0.757199244
07,Ribeirao_Preto,7,RP07,754,left,22,1.969151071,1.974287358,0.8447425,0.771333671,0.772364595
07,Ribeirao_Preto,7,RP07,755,left,18,1.847809535,1.899949743,0.860943084,0.775915429,0.764677623
07,Ribeirao_Preto,7,RP07,756,left,20,1.866751403,1.934124399,0.918269852,0.805824907,0.763162533
07,Ribeirao_Preto,7,RP07,757,left,22,1.957015415,2.008769835,0.930089021,0.806273626,0.780284898
07,Ribeirao_Preto,7,RP07,758,left,21,1.800379868,1.923962062,0.931125447,0.782044349,0.740064072
07,Ribeirao_Preto,7,RP07,759,left,24,1.837773453,1.88470994,0.882053799,0.794979666,0.761517785
07,Ribeirao_Preto,7,RP07,760,left,21,1.845184758,1.96134766,0.894971592,0.808245031,0.811995332
07,Ribeirao_Preto,7,RP07,761,left,23,1.916716988,1.924864213,0.860270647,0.751317002,0.75012859
07,Ribeirao_Preto,7,RP07,762,left,22,1.81202101,1.898870685,0.884646997,0.752599661,0.734438614
07,Ribeirao_Preto,7,RP07,763,left,21,1.952475972,1.999445332,0.901842464,0.781520015,0.758185781
07,Ribeirao_Preto,7,RP07,764,left,23,1.899848211,1.923310245,0.851763784,0.757231087,0.753496223
07,Ribeirao_Preto,7,RP07,765,left,20,1.751212102,1.866970978,0.838985462,0.788890112,0.787758384
07,Ribeirao_Preto,7,RP07,766,left,24,1.827114875,1.878148077,0.93752572,0.741886411,0.747713851
07,Ribeirao_Preto,7,RP07,767,left,20,1.827431578,1.894217362,0.848587243,0.794008476,0.778800171
07,Ribeirao_Preto,7,RP07,768,left,23,1.87998309,1.930230788,0.949257548,0.796464506,0.775324753
07,Ribeirao_Preto,7,RP07,769,left,24,2.022884602,2.028883355,0.911866641,0.79096582,0.7740486
07,Ribeirao_Preto,7,RP07,770,left,23,1.846752238,1.925002004,0.841310201,0.722255608,0.751317002
07,Ribeirao_Preto,7,RP07,771,left,24,1.992958767,1.979934062,0.852612633,0.78754409,0.756307071
07,Ribeirao_Preto,7,RP07,772,left,24,1.80749095,1.876105641,0.972321424,0.767604599,0.770958448
07,Ribeirao_Preto,7,RP07,773,left,22,1.887062536,1.985601139,0.907493028,0.775915429,0.800541146
07,Ribeirao_Preto,7,RP07,774,left,21,1.960117883,2.024278754,0.970683306,0.802947166,0.786962142
07,Ribeirao_Preto,7,RP07,775,left,21,1.730741697,1.861383168,0.835644942,0.777808779,0.750417836
07,Ribeirao_Preto,7,RP07,776,left,23,1.952685907,2.01776447,0.885246443,0.795737584,0.798641304
07,Ribeirao_Preto,7,RP07,777,left,23,1.921805209,1.953809294,0.897581198,0.771083543,0.766441442
07,Ribeirao_Preto,7,RP07,778,left,18,1.790670481,1.842844123,0.804387323,0.731675578,0.731840336
07,Ribeirao_Preto,7,RP07,779,left,22,1.989604542,2.011552764,0.893704404,0.812025027,0.784722222
07,Ribeirao_Preto,7,RP07,780,left,20,1.854075632,1.926016346,0.934924446,0.833333333,0.781520015
07,Ribeirao_Preto,7,RP07,701,right,21,1.961433716,1.930605515,0.870828903,0.75932983,0.771333671
07,Ribeirao_Preto,7,RP07,702,right,21,1.894013677,1.91185487,0.842112322,0.748616265,0.773362966
07,Ribeirao_Preto,7,RP07,703,right,21,1.92991846,1.910176714,0.845797983,0.76303614,0.771958638
07,Ribeirao_Preto,7,RP07,704,right,22,1.839032598,1.895629822,0.834056399,0.780655638,0.792640726
07,Ribeirao_Preto,7,RP07,705,right,23,1.831820188,1.924062322,0.878959296,0.786318436,0.786226434
07,Ribeirao_Preto,7,RP07,706,right,21,1.994518917,1.995099127,0.886280896,0.775449143,0.786226434
07,Ribeirao_Preto,7,RP07,707,right,21,1.959576536,1.963755791,0.897554333,0.755254229,0.791605748
07,Ribeirao_Preto,7,RP07,708,right,21,1.739288759,1.791787787,0.784845123,0.748004031,0.765024409
07,Ribeirao_Preto,7,RP07,709,right,22,1.94108092,1.923623646,0.879562619,0.774453461,0.777808779
07,Ribeirao_Preto,7,RP07,710,right,24,1.731117819,1.812832558,0.877778877,0.751605791,0.757453957
07,Ribeirao_Preto,7,RP07,711,right,24,1.910037853,1.931354751,0.926764666,0.78336904,0.787207226
07,Ribeirao_Preto,7,RP07,712,right,24,1.957951598,1.968036442,0.930477816,0.780871822,0.784845123
07,Ribeirao_Preto,7,RP07,713,right,21,1.898629399,1.932665214,0.873041238,0.775449143,0.778552442
07,Ribeirao_Preto,7,RP07,714,right,23,1.880316537,1.919130864,0.82244038,0.779821224,0.784998722
07,Ribeirao_Preto,7,RP07,715,right,23,1.927868334,1.907839982,0.839789803,0.744449627,0.763162533
07,Ribeirao_Preto,7,RP07,716,right,23,1.794315978,1.845001798,0.878410461,0.733913123,0.733913123
07,Ribeirao_Preto,7,RP07,717,right,22,1.7895929,1.840919699,0.828923517,0.75932983,0.793157709
07,Ribeirao_Preto,7,RP07,718,right,22,1.832715068,1.917119512,0.882354454,0.815373598,0.805555556
07,Ribeirao_Preto,7,RP07,719,right,24,1.89451012,1.937512445,0.821795122,0.741886411,0.771114813
07,Ribeirao_Preto,7,RP07,720,right,21,1.764011916,1.848527108,0.873041238,0.765686017,0.771333671
07,Ribeirao_Preto,7,RP07,721,right,25,1.926028866,1.916679247,0.867416431,0.764677623,0.765434043
07,Ribeirao_Preto,7,RP07,722,right,23,1.847391909,1.940683367,0.855379672,0.765339532,0.788890112
07,Ribeirao_Preto,7,RP07,723,right,22,1.938047513,1.923310245,0.907413313,0.749292362,0.744643941
07,Ribeirao_Preto,7,RP07,724,right,23,1.867229268,1.931804153,0.857575627,0.763794186,0.778552442
07,Ribeirao_Preto,7,RP07,725,right,21,1.838232616,1.875475763,0.871050389,0.749388897,0.771927402
07,Ribeirao_Preto,7,RP07,726,right,23,1.961446009,1.981553142,0.91719261,0.762561979,0.756944444
07,Ribeirao_Preto,7,RP07,727,right,24,1.953476049,1.99542542,0.912976579,0.807020937,0.833825086
07,Ribeirao_Preto,7,RP07,728,right,21,1.889156946,1.930568046,0.891759687,0.722355757,0.771958638
07,Ribeirao_Preto,7,RP07,729,right,21,1.927155279,1.953809294,0.938553934,0.687640277,0.773612358
07,Ribeirao_Preto,7,RP07,730,right,23,1.86779738,1.966062859,0.822997242,0.753240172,0.787758384
07,Ribeirao_Preto,7,RP07,731,right,22,1.920989489,1.947232624,0.915034321,0.763888889,0.787788993
07,Ribeirao_Preto,7,RP07,732,right,21,1.923962062,2.010017831,0.855379672,0.740324681,0.794008476
07,Ribeirao_Preto,7,RP07,733,right,20,1.938047513,1.903233927,0.932652074,0.797674572,0.79178849
07,Ribeirao_Preto,7,RP07,734,right,22,1.871292631,1.895884208,0.951059351,0.755924389,0.765024409
07,Ribeirao_Preto,7,RP07,735,right,20,1.867991015,1.941987535,0.882135806,0.758948672,0.770958448
07,Ribeirao_Preto,7,RP07,736,right,22,1.877056485,1.916679247,0.895806416,0.771708712,0.764172927
07,Ribeirao_Preto,7,RP07,737,right,20,1.916880523,1.932665214,0.878328106,0.768075648,0.795343557
07,Ribeirao_Preto,7,RP07,738,right,22,1.873469025,1.876555425,0.845797983,0.741853909,0.777839779
07,Ribeirao_Preto,7,RP07,739,right,23,1.906284785,1.941093342,0.847478331,0.763794186,0.743055556
07,Ribeirao_Preto,7,RP07,740,right,21,1.941975119,1.988489252,0.853291105,0.751573709,0.809169337
07,Ribeirao_Preto,7,RP07,741,right,23,1.884901838,1.895884208,0.803907558,0.796464506,0.757740407
07,Ribeirao_Preto,7,RP07,742,right,18,1.910265074,1.944556048,0.901173789,0.781520015,0.765024409
07,Ribeirao_Preto,7,RP07,743,right,22,1.846360492,1.870957577,0.855182323,0.770050904,0.772364595
07,Ribeirao_Preto,7,RP07,744,right,21,1.948915989,1.951586585,0.889783621,0.76240386,0.757453957
07,Ribeirao_Preto,7,RP07,745,right,24,1.833596362,1.889705706,0.908767523,0.743088006,0.752599661
07,Ribeirao_Preto,7,RP07,746,right,18,1.726920116,1.771173715,0.780284898,0.724655357,0.758090366
07,Ribeirao_Preto,7,RP07,747,right,22,1.954697669,1.938507802,0.946815855,0.780871822,0.819915119
07,Ribeirao_Preto,7,RP07,748,right,20,1.878096723,1.944444444,0.9078915,0.739770777,0.786686333
07,Ribeirao_Preto,7,RP07,749,right,23,1.889514296,1.904310514,0.888509033,0.777808779,0.77975938
07,Ribeirao_Preto,7,RP07,750,right,21,1.761891914,1.808971128,0.807020937,0.734734037,0.759520337
07,Ribeirao_Preto,7,RP07,751,right,19,1.794208468,1.868107186,0.823143722,0.73820457,0.757231087
07,Ribeirao_Preto,7,RP07,752,right,22,1.94108092,1.923611111,0.821795122,0.725586449,0.757740407
07,Ribeirao_Preto,7,RP07,753,right,19,1.774139071,1.800875344,0.780284898,0.740747975,0.779821224
07,Ribeirao_Preto,7,RP07,754,right,20,1.957200224,1.917119512,0.857181896,0.781149685,0.778552442
07,Ribeirao_Preto,7,RP07,755,right,20,1.780664432,1.847274435,0.854618218,0.748712887,0.764172927
07,Ribeirao_Preto,7,RP07,756,right,21,1.900863291,1.945448649,0.881315392,0.760281888,0.743055556
07,Ribeirao_Preto,7,RP07,757,right,21,1.944258424,1.966761807,0.887938946,0.78754409,0.785490037
07,Ribeirao_Preto,7,RP07,758,right,22,1.826600115,1.923623646,0.897876653,0.781520015,0.771614969
07,Ribeirao_Preto,7,RP07,759,right,22,1.87147302,1.868687935,0.838467978,0.796464506,0.778273651
07,Ribeirao_Preto,7,RP07,760,right,22,1.916716988,1.95933042,0.872958377,0.791818942,0.81947387
07,Ribeirao_Preto,7,RP07,761,right,23,1.953945044,1.919495196,0.851225741,0.770958448,0.764015141
07,Ribeirao_Preto,7,RP07,762,right,22,1.826760059,1.89171954,0.864948707,0.7473112,0.750498592
07,Ribeirao_Preto,7,RP07,763,right,23,1.984174931,1.967309217,0.870810761,0.743559094,0.774592984
07,Ribeirao_Preto,7,RP07,764,right,23,1.87801908,1.870196754,0.783998835,0.759314011,0.750016524
07,Ribeirao_Preto,7,RP07,765,right,21,1.756839221,1.805638126,0.800313602,0.768279366,0.771942556
07,Ribeirao_Preto,7,RP07,766,right,23,1.789690348,1.847183739,0.888978869,0.721204899,0.736095776
07,Ribeirao_Preto,7,RP07,767,right,21,1.789555617,1.862121462,0.844382307,0.761343587,0.801036342
07,Ribeirao_Preto,7,RP07,768,right,24,1.932886932,1.919090883,0.86670314,0.779155386,0.771317602
07,Ribeirao_Preto,7,RP07,769,right,22,2.00287378,1.972376739,0.891741109,0.792411244,0.780855554
07,Ribeirao_Preto,7,RP07,770,right,21,1.889589778,1.918751622,0.783998835,0.71808895,0.733141797
07,Ribeirao_Preto,7,RP07,771,right,22,1.960757463,1.937699114,0.864046297,0.785674201,0.770864614
07,Ribeirao_Preto,7,RP07,772,right,25,1.821312125,1.889208,0.900772345,0.748712887,0.756944444
07,Ribeirao_Preto,7,RP07,773,right,21,1.864968018,1.975752416,0.903792165,0.800420655,0.79412994
07,Ribeirao_Preto,7,RP07,774,right,21,1.972148864,2.041772956,0.920787245,0.78754409,0.81395288
07,Ribeirao_Preto,7,RP07,775,right,24,1.727171428,1.833543759,0.848530411,0.756275188,0.729695575
07,Ribeirao_Preto,7,RP07,776,right,22,1.925127261,1.952179555,0.885654924,0.795737584,0.813567675
